NAME,ID,LEVEL,AREA,CAPITAL
Limeira,35027,Microrregiões,2316.9000000000005,False
Apiaí,3502705,Municípios,949.2,False
Araçariguama,3502754,Municípios,146.7,False
Piracicaba,35028,Microrregiões,3798.6000000000004,False
Araçatuba,3502804,Municípios,1170.5,False
Pirassununga,35029,Microrregiões,1744.6000000000001,False
Araçoiaba da Serra,350290,AMC 91-00,256.1,False
Araçoiaba da Serra,350290,AMC 70-00,256.1,False
Araçoiaba da Serra,3502903,Municípios,256.1,False
Araçatuba,3503,Mesorregiões,16808.900000000005,False
São João da Boa Vista,35030,Microrregiões,5443.699999999999,False
Aramina,350300,AMC 70-00,203.3,False
Aramina,350300,AMC 91-00,203.3,False
Aramina,3503000,Municípios,203.3,False
Moji-Mirim,35031,Microrregiões,2351.1,False
Arandu,350310,AMC 91-00,287.0,False
Arandu,350310,AMC 70-00,287.0,False
Arandu,3503109,Municípios,287.0,False
Arapeí,3503158,Municípios,153.7,False
Campinas,35032,Microrregiões,3090.5,False
Araraquara,3503208,Municípios,1008.6,False
Amparo,35033,Microrregiões,1632.6000000000001,False
Araras,350330,AMC 20-00,645.1,
Araras,350330,AMC 60-00,645.1,
Araras,350330,AMC 40-00,645.1,
Araras,350330,AMC 70-00,645.1,False
Araras,350330,AMC 91-00,645.1,False
Araras,350330,AMC 1872-00,645.1,
Araras,3503307,Municípios,645.1,False
Arco-Íris,3503356,Municípios,262.6,False
Dracena,35034,Microrregiões,2869.7000000000003,False
Arealva,350340,AMC 60-00,507.8,
Arealva,350340,AMC 91-00,507.8,False
Arealva,350340,AMC 70-00,507.8,False
Arealva,3503406,Municípios,507.8,False
Adamantina,35035,Microrregiões,3668.2999999999993,False
Areias,350350,AMC 20-00,307.3,
Areias,350350,AMC 60-00,307.3,
Areias,350350,AMC 40-00,307.3,
Areias,350350,AMC 70-00,307.3,False
Areias,350350,AMC 91-00,307.3,False
Areias,350350,AMC 1872-00,307.3,
Areias,3503505,Municípios,307.3,False
Presidente Prudente,35036,Microrregiões,17558.0,False
Areiópolis,350360,AMC 60-00,86.1,
Areiópolis,350360,AMC 91-00,86.1,False
Areiópolis,350360,AMC 70-00,86.1,False
Areiópolis,3503604,Municípios,86.1,False
Tupã,35037,Microrregiões,2313.2,False
Ariranha,350370,AMC 70-00,133.5,False
Ariranha,350370,AMC 91-00,133.5,False
Ariranha,3503703,Municípios,133.5,False
Marília,35038,Microrregiões,4875.4,False
Artur Nogueira,3503802,Municípios,178.2,False
Assis,35039,Microrregiões,7158.9000000000015,False
Arujá,350390,AMC 60-00,97.7,
Arujá,350390,AMC 91-00,97.7,False
Arujá,350390,AMC 70-00,97.7,False
Arujá,3503901,Municípios,97.7,False
Aspásia,3503950,Municípios,69.6,False
Bauru,3504,Mesorregiões,26790.10000000001,False
Ourinhos,35040,Microrregiões,5580.700000000002,False
Assis,3504008,Municípios,462.8,False
Itapeva,35041,Microrregiões,7677.600000000001,False
Atibaia,350410,AMC 60-00,479.3,
Atibaia,350410,AMC 70-00,479.3,False
Atibaia,350410,AMC 91-00,479.3,False
Atibaia,3504107,Municípios,479.3,False
Itapetininga,35042,Microrregiões,3739.0,False
Auriflama,350420,AMC 91-00,434.1,False
Auriflama,350420,AMC 70-00,434.1,False
Auriflama,3504206,Municípios,434.1,False
Tatuí,35043,Microrregiões,2249.4,False
Avaí,350430,AMC 60-00,543.6,
Avaí,350430,AMC 40-00,543.6,
Avaí,350430,AMC 70-00,543.6,False
Avaí,350430,AMC 91-00,543.6,False
Avaí,3504305,Municípios,543.6,False
Capão Bonito,35044,Microrregiões,6552.8,False
Avanhandava,350440,AMC 60-00,341.3,
Avanhandava,350440,AMC 91-00,341.3,False
Avanhandava,350440,AMC 70-00,341.3,False
Avanhandava,3504404,Municípios,341.3,False
Piedade,35045,Microrregiões,4182.4,False
Avaré,350450,AMC 70-00,1219.6,False
Avaré,350450,AMC 91-00,1219.6,False
Avaré,3504503,Municípios,1219.6,False
Sorocaba,35046,Microrregiões,4212.4,False
Bady Bassitt,350460,AMC 60-00,109.9,
Bady Bassitt,350460,AMC 91-00,109.9,False
Bady Bassitt,350460,AMC 70-00,109.9,False
Bady Bassitt,3504602,Municípios,109.9,False
Jundiaí,35047,Microrregiões,804.3000000000001,False
Balbinos,350470,AMC 60-00,91.1,
Balbinos,350470,AMC 70-00,91.1,False
Balbinos,350470,AMC 91-00,91.1,False
Balbinos,3504701,Municípios,91.1,False
Bragança Paulista,35048,Microrregiões,3139.2000000000003,False
Bálsamo,350480,AMC 60-00,150.8,
Bálsamo,350480,AMC 91-00,150.8,False
Bálsamo,350480,AMC 70-00,150.8,False
Bálsamo,3504800,Municípios,150.8,False
Campos do Jordão,35049,Microrregiões,1008.1000000000001,False
Bananal,3504909,Municípios,620.2,False
Araraquara,3505,Mesorregiões,9480.0,False
São José dos Campos,35050,Microrregiões,4056.0,False
Barão de Antonina,350500,AMC 70-00,155.2,False
Barão de Antonina,350500,AMC 91-00,155.2,False
Barão de Antonina,3505005,Municípios,155.2,False
Guaratinguetá,35051,Microrregiões,2705.7,False
Barbosa,350510,AMC 60-00,205.7,
Barbosa,350510,AMC 91-00,205.7,False
Barbosa,350510,AMC 70-00,205.7,False
Barbosa,3505104,Municípios,205.7,False
Bananal,35052,Microrregiões,2069.0,False
Bariri,350520,AMC 60-00,441.7,
Bariri,350520,AMC 70-00,441.7,False
Bariri,350520,AMC 91-00,441.7,False
Bariri,3505203,Municípios,441.7,False
Paraibuna/Paraitinga,35053,Microrregiões,4425.900000000001,False
Barra Bonita,350530,AMC 60-00,150.6,
Barra Bonita,350530,AMC 91-00,150.6,False
Barra Bonita,350530,AMC 70-00,150.6,False
Barra Bonita,3505302,Municípios,150.6,False
Barra do Chapéu,3505351,Municípios,408.1,False
Caraguatatuba,35054,Microrregiões,1947.9,False
Barra do Turvo,350540,AMC 70-00,1007.3,False
Barra do Turvo,350540,AMC 91-00,1007.3,False
Barra do Turvo,3505401,Municípios,1007.3,False
Registro,35055,Microrregiões,11210.8,False
Barretos,350550,AMC 60-00,1568.0,
Barretos,350550,AMC 91-00,1568.0,False
Barretos,350550,AMC 70-00,1568.0,False
Barretos,3505500,Municípios,1568.0,False
Itanhaém,35056,Microrregiões,2003.0000000000002,False
Barrinha,350560,AMC 60-00,147.0,
Barrinha,350560,AMC 70-00,147.0,False
Barrinha,350560,AMC 91-00,147.0,False
Barrinha,3505609,Municípios,147.0,False
Osasco,35057,Microrregiões,695.1000000000001,False
Barueri,350570,AMC 91-00,64.3,False
Barueri,350570,AMC 70-00,64.3,False
Barueri,3505708,Municípios,64.3,False
Franco da Rocha,35058,Microrregiões,601.8,False
Bastos,350580,AMC 60-00,170.9,
Bastos,350580,AMC 70-00,170.9,False
Bastos,350580,AMC 91-00,170.9,False
Bastos,3505807,Municípios,170.9,False
Guarulhos,35059,Microrregiões,778.0,False
Batatais,350590,AMC 20-00,853.1,
Batatais,350590,AMC 60-00,853.1,
Batatais,350590,AMC 40-00,853.1,
Batatais,350590,AMC 91-00,853.1,False
Batatais,350590,AMC 70-00,853.1,False
Batatais,3505906,Municípios,853.1,False
Piracicaba,3506,Mesorregiões,9067.3,False
Itapecerica da Serra,35060,Microrregiões,1466.4999999999998,False
Bauru,350600,AMC 40-00,675.2,
Bauru,350600,AMC 60-00,675.2,
Bauru,350600,AMC 70-00,675.2,False
Bauru,350600,AMC 91-00,675.2,False
Bauru,3506003,Municípios,675.2,False
São Paulo,35061,Microrregiões,2355.7,False
Bebedouro,350610,AMC 20-00,684.4,
Bebedouro,350610,AMC 60-00,684.4,
Bebedouro,350610,AMC 40-00,684.4,
Bebedouro,350610,AMC 91-00,684.4,False
Bebedouro,350610,AMC 70-00,684.4,False
Bebedouro,3506102,Municípios,684.4,False
Moji das Cruzes,35062,Microrregiões,2065.2,False
Bento de Abreu,350620,AMC 60-00,302.7,
Bento de Abreu,350620,AMC 70-00,302.7,False
Bento de Abreu,350620,AMC 91-00,302.7,False
Bento de Abreu,3506201,Municípios,302.7,False
Santos,35063,Microrregiões,1351.6,False
Bernardino de Campos,350630,AMC 60-00,244.6,
Bernardino de Campos,350630,AMC 40-00,244.6,
Bernardino de Campos,350630,AMC 91-00,244.6,False
Bernardino de Campos,350630,AMC 70-00,244.6,False
Bernardino de Campos,3506300,Municípios,244.6,False
Bertioga,3506359,Municípios,492.4,False
Bilac,350640,AMC 60-00,157.7,
Bilac,350640,AMC 70-00,157.7,False
Bilac,350640,AMC 91-00,157.7,False
Bilac,3506409,Municípios,157.7,False
Birigui,350650,AMC 60-00,532.1,
Birigui,350650,AMC 91-00,532.1,False
Birigui,350650,AMC 70-00,532.1,False
Birigui,3506508,Municípios,532.1,False
Biritiba-Mirim,350660,AMC 70-00,317.5,False
Biritiba-Mirim,350660,AMC 91-00,317.5,False
Biritiba-Mirim,3506607,Municípios,317.5,False
Boa Esperança do Sul,3506706,Municípios,670.3,False
Bocaina,350680,AMC 20-00,365.0,
Bocaina,350680,AMC 60-00,365.0,
Bocaina,350680,AMC 40-00,365.0,
Bocaina,350680,AMC 91-00,365.0,False
Bocaina,350680,AMC 70-00,365.0,False
Bocaina,3506805,Municípios,365.0,False
Bofete,350690,AMC 40-00,654.9,
Bofete,350690,AMC 60-00,654.9,
Bofete,350690,AMC 20-00,654.9,
Bofete,350690,AMC 70-00,654.9,False
Bofete,350690,AMC 91-00,654.9,False
Bofete,3506904,Municípios,654.9,False
Campinas,3507,Mesorregiões,14262.5,False
Boituva,350700,AMC 91-00,249.6,False
Boituva,350700,AMC 70-00,249.6,False
Boituva,3507001,Municípios,249.6,False
Bom Jesus dos Perdões,350710,AMC 60-00,108.8,
Bom Jesus dos Perdões,350710,AMC 70-00,108.8,False
Bom Jesus dos Perdões,350710,AMC 91-00,108.8,False
Bom Jesus dos Perdões,3507100,Municípios,108.8,False
Bom Sucesso de Itararé,3507159,Municípios,133.5,False
Borá,350720,AMC 91-00,119.0,False
Borá,350720,AMC 70-00,119.0,False
Borá,3507209,Municípios,119.0,False
Boracéia,350730,AMC 60-00,121.1,
Boracéia,350730,AMC 70-00,121.1,False
Boracéia,350730,AMC 91-00,121.1,False
Boracéia,3507308,Municípios,121.1,False
Borborema,350740,AMC 60-00,554.1,
Borborema,350740,AMC 40-00,554.1,
Borborema,350740,AMC 91-00,554.1,False
Borborema,350740,AMC 70-00,554.1,False
Borborema,3507407,Municípios,554.1,False
Borebi,3507456,Municípios,349.0,False
Botucatu,350750,AMC 60-00,1486.4,
Botucatu,350750,AMC 70-00,1486.4,False
Botucatu,350750,AMC 91-00,1486.4,False
Botucatu,3507506,Municípios,1486.4,False
Bragança Paulista,3507605,Municípios,514.8,False
Braúna,350770,AMC 60-00,196.1,
Braúna,350770,AMC 91-00,196.1,False
Braúna,350770,AMC 70-00,196.1,False
Braúna,3507704,Municípios,196.1,False
Brejo Alegre,3507753,Municípios,105.1,False
Brodowski,350780,AMC 60-00,280.6,
Brodowski,350780,AMC 40-00,280.6,
Brodowski,350780,AMC 20-00,280.6,
Brodowski,350780,AMC 70-00,280.6,False
Brodowski,350780,AMC 91-00,280.6,False
Brodowski,3507803,Municípios,280.6,False
Brotas,350790,AMC 40-00,1104.3,
Brotas,350790,AMC 60-00,1104.3,
Brotas,350790,AMC 91-00,1104.3,False
Brotas,350790,AMC 70-00,1104.3,False
Brotas,3507902,Municípios,1104.3,False
Presidente Prudente,3508,Mesorregiões,24096.0,False
Buri,350800,AMC 60-00,1197.7,
Buri,350800,AMC 40-00,1197.7,
Buri,350800,AMC 70-00,1197.7,False
Buri,350800,AMC 91-00,1197.7,False
Buri,3508009,Municípios,1197.7,False
Buritama,350810,AMC 60-00,327.5,
Buritama,350810,AMC 91-00,327.5,False
Buritama,350810,AMC 70-00,327.5,False
Buritama,3508108,Municípios,327.5,False
Buritizal,350820,AMC 60-00,267.0,
Buritizal,350820,AMC 70-00,267.0,False
Buritizal,350820,AMC 91-00,267.0,False
Buritizal,3508207,Municípios,267.0,False
Cabrália Paulista,350830,AMC 60-00,239.8,
Cabrália Paulista,350830,AMC 91-00,239.8,False
Cabrália Paulista,350830,AMC 70-00,239.8,False
Cabrália Paulista,3508306,Municípios,239.8,False
Cabreúva,350840,AMC 60-00,260.4,
Cabreúva,350840,AMC 40-00,260.4,
Cabreúva,350840,AMC 20-00,260.4,
Cabreúva,350840,AMC 70-00,260.4,False
Cabreúva,350840,AMC 91-00,260.4,False
Cabreúva,350840,AMC 1872-00,260.4,
Cabreúva,3508405,Municípios,260.4,False
Caçapava,350850,AMC 20-00,370.8,
Caçapava,350850,AMC 40-00,370.8,
Caçapava,350850,AMC 60-00,370.8,
Caçapava,350850,AMC 91-00,370.8,False
Caçapava,350850,AMC 70-00,370.8,False
Caçapava,3508504,Municípios,370.8,False
Cachoeira Paulista,350860,AMC 60-00,288.6,
Cachoeira Paulista,350860,AMC 40-00,288.6,
Cachoeira Paulista,350860,AMC 20-00,288.6,
Cachoeira Paulista,350860,AMC 70-00,288.6,False
Cachoeira Paulista,350860,AMC 91-00,288.6,False
Cachoeira Paulista,3508603,Municípios,288.6,False
Caconde,350870,AMC 40-00,471.8,
Caconde,350870,AMC 60-00,471.8,
Caconde,350870,AMC 91-00,471.8,False
Caconde,350870,AMC 70-00,471.8,False
Caconde,3508702,Municípios,471.8,False
Cafelândia,350880,AMC 60-00,922.2,
Cafelândia,350880,AMC 70-00,922.2,False
Cafelândia,350880,AMC 91-00,922.2,False
Cafelândia,3508801,Municípios,922.2,False
Caiabu,350890,AMC 60-00,252.6,
Caiabu,350890,AMC 91-00,252.6,False
Caiabu,350890,AMC 70-00,252.6,False
Caiabu,3508900,Municípios,252.6,False
Marília,3509,Mesorregiões,7188.5999999999985,False
Caieiras,350900,AMC 60-00,96.1,
Caieiras,350900,AMC 70-00,96.1,False
Caieiras,350900,AMC 91-00,96.1,False
Caieiras,3509007,Municípios,96.1,False
Caiuá,350910,AMC 60-00,536.9,
Caiuá,350910,AMC 91-00,536.9,False
Caiuá,350910,AMC 70-00,536.9,False
Caiuá,3509106,Municípios,536.9,False
Cajamar,350920,AMC 60-00,128.7,
Cajamar,350920,AMC 70-00,128.7,False
Cajamar,350920,AMC 91-00,128.7,False
Cajamar,3509205,Municípios,128.7,False
Cajati,3509254,Municípios,455.9,False
Cajobi,3509304,Municípios,177.3,False
Cajuru,3509403,Municípios,662.5,False
Campina do Monte Alegre,3509452,Municípios,184.6,False
Campinas,350950,AMC 91-00,797.6,False
Campinas,350950,AMC 70-00,797.6,False
Campinas,3509502,Municípios,797.6,False
Campo Limpo Paulista,350960,AMC 70-00,80.2,False
Campo Limpo Paulista,350960,AMC 91-00,80.2,False
Campo Limpo Paulista,3509601,Municípios,80.2,False
Campos do Jordão,350970,AMC 60-00,290.2,
Campos do Jordão,350970,AMC 91-00,290.2,False
Campos do Jordão,350970,AMC 70-00,290.2,False
Campos do Jordão,3509700,Municípios,290.2,False
Campos Novos Paulista,350980,AMC 60-00,485.8,
Campos Novos Paulista,350980,AMC 70-00,485.8,False
Campos Novos Paulista,350980,AMC 91-00,485.8,False
Campos Novos Paulista,3509809,Municípios,485.8,False
Cananéia,3509908,Municípios,1244.5,False
Canas,3509957,Municípios,50.9,False
Assis,3510,Mesorregiões,12739.600000000002,False
Cândido Mota,351000,AMC 60-00,597.5,
Cândido Mota,351000,AMC 40-00,597.5,
Cândido Mota,351000,AMC 91-00,597.5,False
Cândido Mota,351000,AMC 70-00,597.5,False
Cândido Mota,3510005,Municípios,597.5,False
Cândido Rodrigues,351010,AMC 60-00,69.7,
Cândido Rodrigues,351010,AMC 70-00,69.7,False
Cândido Rodrigues,351010,AMC 91-00,69.7,False
Cândido Rodrigues,3510104,Municípios,69.7,False
Canitar,3510153,Municípios,57.5,False
Capão Bonito,3510203,Municípios,1644.7,False
Capela do Alto,351030,AMC 91-00,170.4,False
Capela do Alto,351030,AMC 70-00,170.4,False
Capela do Alto,3510302,Municípios,170.4,False
Capivari,351040,AMC 70-00,324.0,False
Capivari,351040,AMC 91-00,324.0,False
Capivari,3510401,Municípios,324.0,False
Caraguatatuba,351050,AMC 60-00,484.8,
Caraguatatuba,351050,AMC 40-00,484.8,
Caraguatatuba,351050,AMC 20-00,484.8,
Caraguatatuba,351050,AMC 91-00,484.8,False
Caraguatatuba,351050,AMC 1872-00,484.8,
Caraguatatuba,351050,AMC 70-00,484.8,False
Caraguatatuba,3510500,Municípios,484.8,False
Carapicuíba,351060,AMC 70-00,35.0,False
Carapicuíba,351060,AMC 91-00,35.0,False
Carapicuíba,3510609,Municípios,35.0,False
Cardoso,351070,AMC 91-00,639.4,False
Cardoso,351070,AMC 70-00,639.4,False
Cardoso,3510708,Municípios,639.4,False
Casa Branca,351080,AMC 60-00,867.8,
Casa Branca,351080,AMC 70-00,867.8,False
Casa Branca,351080,AMC 91-00,867.8,False
Casa Branca,3510807,Municípios,867.8,False
Cássia dos Coqueiros,351090,AMC 60-00,191.4,
Cássia dos Coqueiros,351090,AMC 91-00,191.4,False
Cássia dos Coqueiros,351090,AMC 70-00,191.4,False
Cássia dos Coqueiros,3510906,Municípios,191.4,False
Itapetininga,3511,Mesorregiões,20218.800000000003,False
Castilho,351100,AMC 60-00,1065.6,
Castilho,351100,AMC 70-00,1065.6,False
Castilho,351100,AMC 91-00,1065.6,False
Castilho,3511003,Municípios,1065.6,False
Catanduva,3511102,Municípios,293.0,False
Catiguá,351120,AMC 60-00,145.8,
Catiguá,351120,AMC 91-00,145.8,False
Catiguá,351120,AMC 70-00,145.8,False
Catiguá,3511201,Municípios,145.8,False
Cedral,351130,AMC 60-00,198.3,
Cedral,351130,AMC 40-00,198.3,
Cedral,351130,AMC 70-00,198.3,False
Cedral,351130,AMC 91-00,198.3,False
Cedral,3511300,Municípios,198.3,False
Cerqueira César,351140,AMC 91-00,504.8,False
Cerqueira César,351140,AMC 70-00,504.8,False
Cerqueira César,3511409,Municípios,504.8,False
Cerquilho,351150,AMC 60-00,128.0,
Cerquilho,351150,AMC 70-00,128.0,False
Cerquilho,351150,AMC 91-00,128.0,False
Cerquilho,3511508,Municípios,128.0,False
Cesário Lange,351160,AMC 60-00,190.7,
Cesário Lange,351160,AMC 91-00,190.7,False
Cesário Lange,351160,AMC 70-00,190.7,False
Cesário Lange,3511607,Municípios,190.7,False
Charqueada,351170,AMC 60-00,176.4,
Charqueada,351170,AMC 70-00,176.4,False
Charqueada,351170,AMC 91-00,176.4,False
Charqueada,3511706,Municípios,176.4,False
Clementina,351190,AMC 60-00,169.2,
Clementina,351190,AMC 91-00,169.2,False
Clementina,351190,AMC 70-00,169.2,False
Clementina,3511904,Municípios,169.2,False
Macro Metropolitana Paulista,3512,Mesorregiões,12338.299999999996,False
Colina,351200,AMC 60-00,425.1,
Colina,351200,AMC 70-00,425.1,False
Colina,351200,AMC 91-00,425.1,False
Colina,3512001,Municípios,425.1,False
Colômbia,351210,AMC 60-00,731.4,
Colômbia,351210,AMC 91-00,731.4,False
Colômbia,351210,AMC 70-00,731.4,False
Colômbia,3512100,Municípios,731.4,False
Conchal,351220,AMC 60-00,184.3,
Conchal,351220,AMC 70-00,184.3,False
Conchal,351220,AMC 91-00,184.3,False
Conchal,3512209,Municípios,184.3,False
Conchas,351230,AMC 60-00,469.4,
Conchas,351230,AMC 40-00,469.4,
Conchas,351230,AMC 20-00,469.4,
Conchas,351230,AMC 91-00,469.4,False
Conchas,351230,AMC 70-00,469.4,False
Conchas,3512308,Municípios,469.4,False
Cordeirópolis,351240,AMC 60-00,137.7,
Cordeirópolis,351240,AMC 70-00,137.7,False
Cordeirópolis,351240,AMC 91-00,137.7,False
Cordeirópolis,3512407,Municípios,137.7,False
Coroados,3512506,Municípios,247.2,False
Coronel Macedo,351260,AMC 91-00,305.2,False
Coronel Macedo,351260,AMC 70-00,305.2,False
Coronel Macedo,3512605,Municípios,305.2,False
Corumbataí,351270,AMC 60-00,278.9,
Corumbataí,351270,AMC 70-00,278.9,False
Corumbataí,351270,AMC 91-00,278.9,False
Corumbataí,3512704,Municípios,278.9,False
Cosmópolis,3512803,Municípios,155.1,False
Cosmorama,351290,AMC 60-00,442.6,
Cosmorama,351290,AMC 91-00,442.6,False
Cosmorama,351290,AMC 70-00,442.6,False
Cosmorama,3512902,Municípios,442.6,False
Vale do Paraíba Paulista,3513,Mesorregiões,16212.600000000002,False
Cotia,351300,AMC 91-00,324.6,False
Cotia,3513009,Municípios,324.6,False
Cravinhos,351310,AMC 60-00,312.2,
Cravinhos,351310,AMC 91-00,312.2,False
Cravinhos,351310,AMC 70-00,312.2,False
Cravinhos,3513108,Municípios,312.2,False
Cristais Paulista,351320,AMC 60-00,387.8,
Cristais Paulista,351320,AMC 70-00,387.8,False
Cristais Paulista,351320,AMC 91-00,387.8,False
Cristais Paulista,3513207,Municípios,387.8,False
Cruzália,3513306,Municípios,149.5,False
Cruzeiro,351340,AMC 60-00,305.3,
Cruzeiro,351340,AMC 40-00,305.3,
Cruzeiro,351340,AMC 20-00,305.3,
Cruzeiro,351340,AMC 91-00,305.3,False
Cruzeiro,351340,AMC 1872-00,305.3,
Cruzeiro,351340,AMC 70-00,305.3,False
Cruzeiro,3513405,Municípios,305.3,False
Cubatão,351350,AMC 60-00,142.6,
Cubatão,351350,AMC 70-00,142.6,False
Cubatão,351350,AMC 91-00,142.6,False
Cubatão,3513504,Municípios,142.6,False
Cunha,351360,AMC 60-00,1410.5,
Cunha,351360,AMC 91-00,1410.5,False
Cunha,351360,AMC 70-00,1410.5,False
Cunha,3513603,Municípios,1410.5,False
Descalvado,351370,AMC 20-00,757.2,
Descalvado,351370,AMC 60-00,757.2,
Descalvado,351370,AMC 40-00,757.2,
Descalvado,351370,AMC 70-00,757.2,False
Descalvado,351370,AMC 91-00,757.2,False
Descalvado,351370,AMC 1872-00,757.2,
Descalvado,3513702,Municípios,757.2,False
Diadema,351380,AMC 60-00,30.7,
Diadema,351380,AMC 91-00,30.7,False
Diadema,351380,AMC 70-00,30.7,False
Diadema,3513801,Municípios,30.7,False
Dirce Reis,3513850,Municípios,88.6,False
Divinolândia,351390,AMC 60-00,222.9,
Divinolândia,351390,AMC 70-00,222.9,False
Divinolândia,351390,AMC 91-00,222.9,False
Divinolândia,3513900,Municípios,222.9,False
Litoral Sul Paulista,3514,Mesorregiões,13213.8,False
Dobrada,351400,AMC 91-00,150.5,False
Dobrada,351400,AMC 70-00,150.5,False
Dobrada,3514007,Municípios,150.5,False
Dois Córregos,351410,AMC 20-00,634.2,
Dois Córregos,351410,AMC 60-00,634.2,
Dois Córregos,351410,AMC 40-00,634.2,
Dois Córregos,351410,AMC 70-00,634.2,False
Dois Córregos,351410,AMC 91-00,634.2,False
Dois Córregos,3514106,Municípios,634.2,False
Dolcinópolis,351420,AMC 91-00,78.4,False
Dolcinópolis,351420,AMC 70-00,78.4,False
Dolcinópolis,3514205,Municípios,78.4,False
Dourado,351430,AMC 40-00,206.5,
Dourado,351430,AMC 60-00,206.5,
Dourado,351430,AMC 20-00,206.5,
Dourado,351430,AMC 70-00,206.5,False
Dourado,351430,AMC 91-00,206.5,False
Dourado,3514304,Municípios,206.5,False
Dracena,351440,AMC 60-00,489.3,
Dracena,351440,AMC 91-00,489.3,False
Dracena,351440,AMC 70-00,489.3,False
Dracena,3514403,Municípios,489.3,False
Duartina,351450,AMC 60-00,265.0,
Duartina,351450,AMC 70-00,265.0,False
Duartina,351450,AMC 91-00,265.0,False
Duartina,3514502,Municípios,265.0,False
Dumont,351460,AMC 91-00,111.2,False
Dumont,351460,AMC 70-00,111.2,False
Dumont,3514601,Municípios,111.2,False
Echaporã,351470,AMC 60-00,515.9,
Echaporã,351470,AMC 70-00,515.9,False
Echaporã,351470,AMC 91-00,515.9,False
Echaporã,3514700,Municípios,515.9,False
Eldorado,351480,AMC 60-00,1660.3,
Eldorado,351480,AMC 91-00,1660.3,False
Eldorado,351480,AMC 70-00,1660.3,False
Eldorado,3514809,Municípios,1660.3,False
Elias Fausto,351490,AMC 60-00,202.0,
Elias Fausto,351490,AMC 70-00,202.0,False
Elias Fausto,351490,AMC 91-00,202.0,False
Elias Fausto,3514908,Municípios,202.0,False
Elisiário,3514924,Municípios,93.0,False
Embaúba,3514957,Municípios,83.9,False
Metropolitana de São Paulo,3515,Mesorregiões,9313.9,False
Embu,351500,AMC 60-00,70.3,
Embu,351500,AMC 91-00,70.3,False
Embu,351500,AMC 70-00,70.3,False
Embu,3515004,Municípios,70.3,False
Embu-Guaçu,351510,AMC 70-00,155.8,False
Embu-Guaçu,351510,AMC 91-00,155.8,False
Embu-Guaçu,3515103,Municípios,155.8,False
Emilianópolis,3515129,Municípios,223.9,False
Engenheiro Coelho,3515152,Municípios,110.1,False
Espírito Santo do Pinhal,351518,AMC 60-00,391.4,
Espírito Santo do Pinhal,351518,AMC 91-00,391.4,False
Espírito Santo do Pinhal,351518,AMC 70-00,391.4,False
Espírito Santo do Pinhal,3515186,Municípios,391.4,False
Espírito Santo do Turvo,3515194,Municípios,191.8,False
Estrela d'Oeste,351520,AMC 70-00,297.1,False
Estrela d'Oeste,351520,AMC 91-00,297.1,False
Estrela d'Oeste,3515202,Municípios,297.1,False
Estrela do Norte,351530,AMC 91-00,263.9,False
Estrela do Norte,351530,AMC 70-00,263.9,False
Estrela do Norte,3515301,Municípios,263.9,False
Euclides da Cunha Paulista,3515350,Municípios,578.6,False
Fartura,351540,AMC 60-00,430.3,
Fartura,351540,AMC 70-00,430.3,False
Fartura,351540,AMC 91-00,430.3,False
Fartura,3515400,Municípios,430.3,False
Fernandópolis,351550,AMC 91-00,551.1,False
Fernandópolis,351550,AMC 70-00,551.1,False
Fernandópolis,3515509,Municípios,551.1,False
Fernando Prestes,351560,AMC 60-00,170.6,
Fernando Prestes,351560,AMC 40-00,170.6,
Fernando Prestes,351560,AMC 70-00,170.6,False
Fernando Prestes,351560,AMC 91-00,170.6,False
Fernando Prestes,3515608,Municípios,170.6,False
Fernão,3515657,Municípios,100.6,False
Ferraz de Vasconcelos,351570,AMC 60-00,28.5,
Ferraz de Vasconcelos,351570,AMC 91-00,28.5,False
Ferraz de Vasconcelos,351570,AMC 70-00,28.5,False
Ferraz de Vasconcelos,3515707,Municípios,28.5,False
Flora Rica,351580,AMC 60-00,225.7,
Flora Rica,351580,AMC 70-00,225.7,False
Flora Rica,351580,AMC 91-00,225.7,False
Flora Rica,3515806,Municípios,225.7,False
Floreal,351590,AMC 60-00,204.2,
Floreal,351590,AMC 91-00,204.2,False
Floreal,351590,AMC 70-00,204.2,False
Floreal,3515905,Municípios,204.2,False
Flórida Paulista,351600,AMC 60-00,526.3,
Flórida Paulista,351600,AMC 70-00,526.3,False
Flórida Paulista,351600,AMC 91-00,526.3,False
Flórida Paulista,3516002,Municípios,526.3,False
Florínia,351610,AMC 60-00,227.9,
Florínia,351610,AMC 91-00,227.9,False
Florínia,351610,AMC 70-00,227.9,False
Florínia,3516101,Municípios,227.9,False
Franca,351620,AMC 70-00,609.0,False
Franca,351620,AMC 91-00,609.0,False
Franca,3516200,Municípios,609.0,False
Francisco Morato,351630,AMC 91-00,49.3,False
Francisco Morato,351630,AMC 70-00,49.3,False
Francisco Morato,3516309,Municípios,49.3,False
Franco da Rocha,351640,AMC 70-00,134.2,False
Franco da Rocha,351640,AMC 91-00,134.2,False
Franco da Rocha,3516408,Municípios,134.2,False
Gabriel Monteiro,351650,AMC 60-00,138.9,
Gabriel Monteiro,351650,AMC 91-00,138.9,False
Gabriel Monteiro,351650,AMC 70-00,138.9,False
Gabriel Monteiro,3516507,Municípios,138.9,False
Gália,3516606,Municípios,356.7,False
Garça,351670,AMC 60-00,557.2,
Garça,351670,AMC 70-00,557.2,False
